,Unnamed: 0,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns,p_change
3165,3165,tim_cook,1612213086,Fighting systemic barriers to opportunity means redefining business as usual. We're thrilled to open applications t… https://t.co/JuD5Xh9raP,0.4939,twitter.com/tim_cook/status/1356255509494394882,,0,0,0,0,0,-1
3166,3166,tim_cook,1611907937,"A pioneer with purpose. Cicely Tyson’s talent redefined theater, film and television. Her courage, resilience and g… https://t.co/Nrx9odKVy2",0.7184,twitter.com/tim_cook/status/1354975621911248899,,0,0,0,0,0,-1
3167,3167,tim_cook,1611867565,"#DataPrivacyDay comes at a time of great challenge, underscoring the critical role privacy and security play in our… https://t.co/goKP7Ksu8A",0.7845,twitter.com/tim_cook/status/1354806289692385292,,0,0,0,0,0,-1
3168,3168,tim_cook,1611611681,Walking has always been one of my favorite ways to clear my head and gain new perspectives. We hope Time to Walk ca… https://t.co/LhcnLEVYYA,0.8979,twitter.com/tim_cook/status/1353733036920041472,,0,0,0,0,0,-1
3169,3169,tim_cook,1611358408,"Hank Aaron will go down in history as one of the greatest athletes of all time, an icon that defined excellence in… https://t.co/Res3P6XKMB",0.8519,twitter.com/tim_cook/status/1352670731377668097,,0,0,0,0,0,-1
3170,3170,tim_cook,1611206921,Congratulations to President Biden and Vice President Harris on this historic day. Inspired by your vision of unity… https://t.co/2tgeVaCEuA,0.8442,twitter.com/tim_cook/status/1352035349954846721,,0,0,0,0,0,-1
3171,3171,tim_cook,1611000100,"“It will be power infused with love and justice that will change dark yesterdays into bright tomorrows, and lift us… https://t.co/RxV6KVi6gW",0.8885,twitter.com/tim_cook/status/1351167880298164229,,0,0,0,0,0,-1
3172,3172,tim_cook,1610568533,"Apple’s Racial Equity and Justice Initiative is taking three big steps. Supporting the Propel Center, a global inno… https://t.co/tLz2FSoEcH",0.743,twitter.com/tim_cook/status/1349357756352892929,3172.0,0,0,0,0,0,-1
3173,3173,tim_cook,1610004067,Today marks a sad and shameful chapter in our nation’s history. Those responsible for this insurrection should be h… https://t.co/dQHFQ1ws0n,-0.6124,twitter.com/tim_cook/status/1346990215114551296,,0,0,0,0,0,-1
3174,3174,tim_cook,1609533005,"Here’s to a New Year filled with promise and possibility, health and well-being, compassion and unity — and the daw… https://t.co/ybBbFbb0ea",0.6486,twitter.com/tim_cook/status/1345014435878866946,,0,0,0,0,0,-1
3175,3175,tim_cook,1608928297,"This year, we are more grateful than ever for the resilience and compassion of the human spirit. Wishing you and yo… https://t.co/VJSKZA8PiG",0.8357,twitter.com/tim_cook/status/1342478106783834112,,0,0,0,0,0,-1
3176,3176,tim_cook,1608270859,We believe users should have the choice over the data that is being collected about them and how it’s used. Faceboo… https://t.co/Bb2BP8Y21X,0.0,twitter.com/tim_cook/status/1339720611313065984,,0,0,0,0,0,-1
3177,3177,tim_cook,1608162681,I am constantly inspired by how passionate our employees are about giving back to their communities. This year espe… https://t.co/2Fyq2RsMG9,0.8402,twitter.com/tim_cook/status/1339266883057451010,,0,0,0,0,0,-1
3178,3178,tim_cook,1608000368,"From the beginning, we’ve focused on creating products &amp; services that help people live a better day. Apple Fitness… https://t.co/9vA8PRUyUq",0.8555,twitter.com/tim_cook/status/1338586089607458816,3178.0,0,0,0,0,0,-1
3179,3179,tim_cook,1607816999,"The 5th anniversary of the #ParisAgreement marks a moment of historic urgency. Leaders of nations, of companies and… https://t.co/ATKroHkh9X",0.0,twitter.com/tim_cook/status/1337816985808191488,,0,0,0,0,0,-1
3180,3180,tim_cook,1607757975,Stunning iPad creation by the one and only David Hockney to celebrate Beethoven’s genius and enduring influence on… https://t.co/9REUYuDQKU,0.8126,twitter.com/tim_cook/status/1337569419409571840,,0,0,0,0,0,-1
3181,3181,tim_cook,1607668196,Sending wishes of health and happiness to everyone around the world celebrating Hanukkah. May your days be filled w… https://t.co/QSpLVpgxyS,0.836,twitter.com/tim_cook/status/1337192859363995649,,0,0,0,0,0,-1
3182,3182,tim_cook,1607552651,"Great to be working with @DenmarkTechSC and nearly three dozen HBCUs to empower future entrepreneurs, leaders and c… https://t.co/KkR09Hj1Cz",0.6249,twitter.com/tim_cook/status/1336708231901585411,,0,0,0,0,0,-1
3183,3183,tim_cook,1607426045,Congratulations to the hundreds of students across Indonesia and Brazil graduating from the Apple Developer Academy… https://t.co/sysMfS6ozv,0.5994,twitter.com/tim_cook/status/1336177205127233536,3183.0,0,0,0,0,0,-1
3184,3184,tim_cook,1607390152,"As we work together to fight the rise in cases in California, exposure notifications will help slow the spread of C… https://t.co/HdE1ngAVCn",0.0258,twitter.com/tim_cook/status/1336026658201997318,,0,0,0,0,0,-1
3185,3185,tim_cook,1607302824,"RT @lisapjackson: .@Malala, it was wonderful spending time with you again talking about the future and how we can inspire every person to h…",0.8126,twitter.com/tim_cook/status/1335660378202632192,,0,0,0,0,0,-1
3186,3186,tim_cook,1607164392,"It’s incredible to see art, creativity and technology come together in celebration of a new exhibit honoring Aotear… https://t.co/l7mGHaE4g4",0.7096,twitter.com/tim_cook/status/1335079754328756224,,0,0,0,0,0,-1
3187,3187,tim_cook,1607153600,Apple is proud to expand our partnership with @MalalaFund to work toward a better world for all. As champions for c… https://t.co/vNBiTvryTY,0.8934,twitter.com/tim_cook/status/1335034489521594369,3187.0,0,0,0,0,0,-1
3188,3188,tim_cook,1607075635,The most powerful technology empowers everyone. That’s why accessibility is built into everything we create. #IDPD https://t.co/WZu6nm5XWG,0.6361,twitter.com/tim_cook/status/1334707480530624512,,0,0,0,0,0,-1
3189,3189,tim_cook,1606908951,"RT @AppStore: These are the apps and games that helped us connect, stay well, and find joy in 2020.

We’re honored to present these apps an…",0.8658,twitter.com/tim_cook/status/1334008358374760448,,0,0,0,0,0,-1
3190,3190,tim_cook,1606907634,"In a year unlike any other, developers have amazed us with new ways to keep us connected, entertained, active and h… https://t.co/xUzFRkTm0c",0.8225,twitter.com/tim_cook/status/1334002833553723392,,0,0,0,0,0,-1
3191,3191,tim_cook,1606856585,"This #WorldAIDSDay, we pay tribute to the healthcare workers tirelessly fighting AIDS and COVID-19 and we're proud… https://t.co/p4RFkBENdg",-0.4404,twitter.com/tim_cook/status/1333788717933240321,,0,0,0,0,0,-1
3192,3192,tim_cook,1606419644,"This Thanksgiving, we are thankful for all the ways we can gather and share experiences from afar, and for the rese… https://t.co/X9nav7lVgs",0.7096,twitter.com/tim_cook/status/1331956052951244807,,0,0,0,0,0,-1
3193,3193,tim_cook,1605902000,"This Transgender Day of Remembrance, we honor those whose lives were tragically stolen by bigotry and hatred. It’s… https://t.co/uEPKrgmiB6",-0.836,twitter.com/tim_cook/status/1329784898501046272,,0,0,0,0,0,-1
3194,3194,tim_cook,1605824346,.@AtlanticCityBGC and their community supporters are changing lives by empowering kids with creative new learning o… https://t.co/4dZHnypXW2,0.7003,twitter.com/tim_cook/status/1329459194601193472,,0,0,0,0,0,-1
3195,3195,tim_cook,1605662612,"Pardon me, is that Aaron Burr, sir? https://t.co/EGaGHuTB8o",0.3182,twitter.com/tim_cook/status/1328780830743830528,,0,0,0,0,0,-1
3196,3196,tim_cook,1605649217,"Today Apple celebrates 40 years in Ireland! The spirit, imagination and diversity of our Cork campus has long made… https://t.co/Xgrz2Ll2nE",0.69,twitter.com/tim_cook/status/1328724647970369538,3196.0,0,0,0,0,0,-1
3197,3197,tim_cook,1605342065,"Wishing everyone a Happy Diwali! May the light of this festival bring warmth, health and happiness to you and your… https://t.co/Y8dXtUw8kc",0.9455,twitter.com/tim_cook/status/1327436361264025601,,0,0,0,0,0,-1
3198,3198,tim_cook,1605330165,The big day is here! Enjoy iPhone 12 Pro Max and iPhone 12 mini! https://t.co/ZvZ5CSuOEX,0.5837,twitter.com/tim_cook/status/1327386448899653633,,0,0,0,0,0,-1
3199,3199,tim_cook,1605134101,"Tiffany Williams is a veteran, a principal, and an inspiration. I’ve had the honor of visiting Tuskegee Public Scho… https://t.co/SR8PGdqGvv",0.765,twitter.com/tim_cook/status/1326564094627905537,,0,0,0,0,0,-1
3200,3200,tim_cook,1605126466,"We owe a debt of gratitude to our nation's heroes and their families — brave, selfless people who have sacrificed t… https://t.co/WbB1swPvgj",0.8176,twitter.com/tim_cook/status/1326532071100067840,,0,0,0,0,0,-1
3201,3201,tim_cook,1604991217,One more sleep. #AppleEvent #ShotOniPhone12ProMax https://t.co/OwUezUWWEY,0.0,twitter.com/tim_cook/status/1325964798085918720,3201.0,0,0,0,0,0,-1
3202,3202,tim_cook,1603509165,A new era for iPhone! The team poured their heart and soul into these products and we are thrilled to share them wi… https://t.co/lmsNktOLLL,0.6588,twitter.com/tim_cook/status/1319763720034107392,,0,0,0,0,0,-1
3203,3203,tim_cook,1603438276,So wonderful to spend time with you @SebastianYatra! Love your new single #ChicaIdeal and can’t wait to see your ne… https://t.co/QeyVlvhCiS,0.8585,twitter.com/tim_cook/status/1319466389439082496,,0,0,0,0,0,-1
3204,3204,tim_cook,1602613879,"Hey Siri, play my event day playlist! See you all soon! #AppleEvent https://t.co/CDTYPczjCz",0.4559,twitter.com/tim_cook/status/1316008616906780672,3204.0,0,0,0,0,0,-1
3205,3205,tim_cook,1602478851,The fires across the West Coast and storms hitting the South are a tragic reminder of what’s at stake if we fail to… https://t.co/KOCsn741Sc,-0.7579,twitter.com/tim_cook/status/1315442270942818305,,0,0,0,0,0,-1
3206,3206,tim_cook,1602302042,"We’re proud to celebrate the power of unity and storytelling with @GirlsWhoCode, one of our Community Education Ini… https://t.co/aBpkw6GtFP",0.7783,twitter.com/tim_cook/status/1314700678963453952,,0,0,0,0,0,-1
3207,3207,tim_cook,1602200735,"Thank you @StevieWonder and @ACBnational! On the 10th anniversary of the passage of the #CVAA10, we celebrate the b… https://t.co/kf5gUF4DBC",0.7574,twitter.com/tim_cook/status/1314275767900016640,,0,0,0,0,0,-1
3208,3208,tim_cook,1602107840,We created the Health app because we believe everyone should be able to easily and securely view their health infor… https://t.co/7L0R0a9N5b,0.7003,twitter.com/tim_cook/status/1313886138562535424,,0,0,0,0,0,-1
3209,3209,tim_cook,1601920582,"“A great soul never dies. It brings us together again and again.” — Maya Angelou. You’re always with us Steve, your… https://t.co/NmM3FFosBS",0.6249,twitter.com/tim_cook/status/1313100720732696577,,0,0,0,0,0,-1
3210,3210,tim_cook,1601595946,"As Grace Hopper said, “The most dangerous phrase in the language is, ‘We've always done it this way.’” To all the t… https://t.co/K8enrk3Pkn",-0.1513,twitter.com/tim_cook/status/1311739095840825344,,0,0,0,0,0,-1
3211,3211,tim_cook,1600999163,The time for #ClimateAction is now. Apple is proud of our commitment to be carbon neutral across our entire supply… https://t.co/8NvNHsv4cT,0.6908,twitter.com/tim_cook/status/1309236009100484608,3211.0,0,0,0,0,0,-1
3212,3212,tim_cook,1600807678,"It’s National Voter Registration Day and @AppleNews has a state-by-state guide with registration information, polli… https://t.co/qks2XdXqcO",0.0,twitter.com/tim_cook/status/1308432860450230272,3212.0,0,0,0,0,0,-1
3213,3213,tim_cook,1600492195,"Ruth Bader Ginsburg spent her life in pursuit of an equal world. She fought for the unheard, and through her decisi… https://t.co/vgVXcApsat",-0.3182,twitter.com/tim_cook/status/1307109632607956993,,0,0,0,0,0,-1
3214,3214,tim_cook,1600475143,Taking a break so you can catch up. 👊 @Money23Green https://t.co/D7hKNJXo3a,0.0,twitter.com/tim_cook/status/1307038108815429636,,0,0,0,0,0,-1
3215,3215,tim_cook,1600459835,Just wrapped my morning workout! You up yet @Money23Green? 🏋️‍♂️ https://t.co/KTg7KrVbcb,0.0,twitter.com/tim_cook/status/1306973901591777280,,0,0,0,0,0,-1
3216,3216,tim_cook,1600411079,We know how important it is for our customers to stay in touch with those they love and the world around them. We c… https://t.co/cQCAyKAfm3,0.7184,twitter.com/tim_cook/status/1306769403938181120,,0,0,0,0,0,-1
3217,3217,tim_cook,1600402832,Game on! 💪💪 https://t.co/za755x80jC,0.0,twitter.com/tim_cook/status/1306734816000274432,,0,0,0,0,0,-1
3218,3218,tim_cook,1600394603,"We’re thrilled that the whole family can enjoy the benefits of Apple Watch with Family Setup! As always, privacy an… https://t.co/5AHMVhzo8A",0.8398,twitter.com/tim_cook/status/1306700301789925377,3218.0,0,0,0,0,0,-1
3219,3219,tim_cook,1600295992,Apple is proud to work with researchers like Dr. Heather Ross. Yesterday we announced our partnership in three heal… https://t.co/Z7LyvWGWdM,0.6808,twitter.com/tim_cook/status/1306286694455324673,3219.0,0,0,0,0,0,-1
3220,3220,tim_cook,1600206900,It’s time to get started! 👀 https://t.co/OUTqAbnFDd,0.0,twitter.com/tim_cook/status/1305913015410147328,,0,0,0,0,0,-1
3221,3221,tim_cook,1600185600,Good morning! T-minus 6 hours! #AppleEvent,0.5399,twitter.com/tim_cook/status/1305823678584827905,3221.0,0,0,0,0,0,-1
3222,3222,tim_cook,1599864756,Apple is making additional donations to firefighting and recovery across the West Coast. Our hearts are with those… https://t.co/6YwYwx1hP1,0.0,twitter.com/tim_cook/status/1304477959072276480,3222.0,0,0,0,0,0,-1
3223,3223,tim_cook,1599793122,Proud to join @CoachGusMalzahn @coachbrucepearl  and the Auburn family in speaking up for racial justice. Unity mea… https://t.co/GflfkxQbXR,0.8271,twitter.com/tim_cook/status/1304177507571130368,,0,0,0,0,0,-1
3224,3224,tim_cook,1599719786,Our retail stores bring the best of Apple together and we’re so proud to welcome you to our newest home in Singapor… https://t.co/ba0eYTpwHQ,0.9092,twitter.com/tim_cook/status/1303869914084646912,3224.0,0,0,0,0,0,-1
3225,3225,tim_cook,1599508415,"This year’s Labor Day is a new reminder of a timeless truth — that when the going gets tough, wherever and however… https://t.co/MqfIdp8j5g",0.2023,twitter.com/tim_cook/status/1302983356502740992,,0,0,0,0,0,-1
3226,3226,tim_cook,1599102707,"We’re proud that developers like @Caribu, @HEB &amp; @ShineText are growing their businesses on the App Store. Our iOS… https://t.co/C9gTY5Rn6x",0.743,twitter.com/tim_cook/status/1301281694457032704,,0,0,0,0,0,-1
3227,3227,tim_cook,1598908827,Coach Thompson was a legend not just because of who he was but because of what he gave. He knew that great play beg… https://t.co/ujR9JnZZKJ,0.8674,twitter.com/tim_cook/status/1300468503703552000,,0,0,0,0,0,-1
3228,3228,tim_cook,1598831344,"Wishing Warren Buffett a very special 90th birthday — thank you for your leadership, friendship and unwavering comm… https://t.co/2ckpwMLoam",0.8516,twitter.com/tim_cook/status/1300143514924138496,,0,0,0,0,0,-1
3229,3229,tim_cook,1598635113,"On this day in 1963, thousands joined Dr. King to remind America of the fierce urgency of now. All these years late… https://t.co/R25e80RC9k",0.0,twitter.com/tim_cook/status/1299320465282875392,,0,0,0,0,0,-1
3230,3230,tim_cook,1598604158,"We stand with those who refuse to accept the status quo. The WNBA, NBA, and all of those who will not tolerate anot… https://t.co/uftKaQLDPR",0.1027,twitter.com/tim_cook/status/1299190628736098304,,0,0,0,0,0,-1
3231,3231,tim_cook,1598581814,I want to thank Portrice Warren and the thousands of other dedicated educators like her for embracing this unpreced… https://t.co/OzcrHkhEwW,0.8074,twitter.com/tim_cook/status/1299096912373542912,,0,0,0,0,0,-1
3232,3232,tim_cook,1598518203,Great to work alongside @GallaudetU in making learning more accessible and creating greater opportunity for their s… https://t.co/4U9ZV3626i,0.8971,twitter.com/tim_cook/status/1298830107558047745,,0,0,0,0,0,-1
3233,3233,tim_cook,1598480349,"100 years ago, the 19th Amendment brought America another step closer toward equality. Today and always, we must ma… https://t.co/As0WmjR1w7",0.0,twitter.com/tim_cook/status/1298671337276428289,,0,0,0,0,0,-1
3234,3234,tim_cook,1598386342,"“Knowing who we are, and where we have come from, is the simplest and most effective way to unite us as Americans.… https://t.co/b4EzYrXjsR",0.5256,twitter.com/tim_cook/status/1298277043499462656,,0,0,0,0,0,-1
3235,3235,tim_cook,1598341988,Our thoughts are with everyone on the Gulf Coast preparing for Tropical Storms Marco &amp; Laura—please listen to local… https://t.co/4B1kPcp92z,0.0,twitter.com/tim_cook/status/1298091007297245184,,0,0,0,0,0,-1
3236,3236,tim_cook,1598339146,Wishing a full recovery to Jacob Blake and justice for him and our communities. https://t.co/yXgEjzrTbK,0.6486,twitter.com/tim_cook/status/1298079086791651328,,0,0,0,0,0,-1
3237,3237,tim_cook,1598322547,"Our National Parks strengthen our connection to nature, to one another, and to the soul of our nation. Apple is exc… https://t.co/ar2hr5oIDH",0.3182,twitter.com/tim_cook/status/1298009465459896320,3237.0,0,0,0,0,0,-1
3238,3238,tim_cook,1597893660,"To our employees, friends and neighbors affected by the heatwave and expanding fires across CA, please stay safe an… https://t.co/aJ74LNLRHn",0.7717,twitter.com/tim_cook/status/1296210585881739264,,0,0,0,0,0,-1
3239,3239,tim_cook,1597862174,The most beautiful moments of life are often unexpected. Today we celebrate photographers around the world who capt… https://t.co/SVlGskBagA,0.8357,twitter.com/tim_cook/status/1296078522566418432,,0,0,0,0,0,-1
3240,3240,tim_cook,1597815311,Music has the power to heal and to bring us together. We’re so excited for listeners around the world to connect wi… https://t.co/WRhM0kMQba,0.4795,twitter.com/tim_cook/status/1295881964856045570,,0,0,0,0,0,-1
3241,3241,tim_cook,1596829318,Apple is donating to relief organizations that are helping with immediate needs and long-term support in Beirut. We… https://t.co/d1nijhbFsa,0.7906,twitter.com/tim_cook/status/1291746412779069440,3241.0,0,0,0,0,0,-1
3242,3242,tim_cook,1596182608,"It’s our pleasure to introduce Apple Central World. In December, I visited the team in Bangkok as construction was… https://t.co/1iCUps13QK",0.5719,twitter.com/tim_cook/status/1289033914053349377,3242.0,0,0,0,0,0,-1
3243,3243,tim_cook,1596138322,"""Though I may not be here with you, I urge you to answer the highest calling of your heart and stand up for what yo… https://t.co/Ml2hNIF9u8",0.0,twitter.com/tim_cook/status/1288848161537056768,,0,0,0,0,0,-1
3244,3244,tim_cook,1595967387,Change starts with honest conversation. We have created a helpful discussion guide to support teachers and parents… https://t.co/yb39LjmCoO,0.8689,twitter.com/tim_cook/status/1288131210569342978,,0,0,0,0,0,-1
3245,3245,tim_cook,1595790017,"30 years ago, the Americans with Disabilities Act was an important milestone on the path to a more equal world. In… https://t.co/e61KmxElfX",0.2023,twitter.com/tim_cook/status/1287387268517224448,,0,0,0,0,0,-1
3246,3246,tim_cook,1595632310,"In tribute to his life and mission, Apple will be donating its proceeds from the film ‘John Lewis: Good Trouble’ to… https://t.co/3RIPVs0VQ3",0.4404,twitter.com/tim_cook/status/1286725794861993984,3246.0,0,0,0,0,0,-1
3247,3247,tim_cook,1595550857,"Proud to celebrate 25 years of the Apple Distinguished Educator program and honor the more than 3,000 educators fro… https://t.co/PXHa6Yjd36",0.875,twitter.com/tim_cook/status/1286384155245256704,3247.0,0,0,0,0,0,-1
3248,3248,tim_cook,1595487084,Our world is more vibrant when everyone has access to the tools they need to realize their dreams. The work these t… https://t.co/AiGFK0aCZI,0.7501,twitter.com/tim_cook/status/1286116673217470464,,0,0,0,0,0,-1
3249,3249,tim_cook,1595465717,Congratulations to this year’s @ippawards winners from all around the world! Your extraordinary photos beautifully… https://t.co/axE2gi9ROQ,0.807,twitter.com/tim_cook/status/1286027053783867393,,0,0,0,0,0,-1
3250,3250,tim_cook,1595365163,RT @voguemagazine: .@Apple just released an ambitious 10-year roadmap to reduce its carbon emissions by 75% and meaningfully offset the rem…,0.4767,twitter.com/tim_cook/status/1285605300414885891,3250.0,0,0,0,0,0,-1
3251,3251,tim_cook,1595364282,We’re making a big promise to future generations to do everything we can to protect the planet we all share. It’s a… https://t.co/ndtUTxEOlk,0.7269,twitter.com/tim_cook/status/1285601604620529664,,0,0,0,0,0,-1
3252,3252,tim_cook,1595352117,"By 2030, Apple’s entire business will be carbon neutral — from supply chain to the power you use in every device we… https://t.co/tjVhPiPFiK",0.0,twitter.com/tim_cook/status/1285550582200061952,3252.0,0,0,0,0,0,-1
3253,3253,tim_cook,1595063557,"We have lost an American hero. John Lewis guided us toward a more righteous world. He marched in Selma, he marched… https://t.co/m1GLoImTiv",0.3182,twitter.com/tim_cook/status/1284340274022375424,3253.0,0,0,0,0,0,-1
3254,3254,tim_cook,1595008226,With new headwear options and masks in iOS 14 — we’ve got you covered! Happy #WorldEmojiDay! https://t.co/AqQp0QVefV,0.6467,twitter.com/tim_cook/status/1284108197297438720,,0,0,0,0,0,-1
3255,3255,tim_cook,1594947172,"At Apple, we believe in the power of education to transform lives and we're committed to partnering with communitie… https://t.co/xrZoEyPGte",0.2732,twitter.com/tim_cook/status/1283852120119107584,3255.0,0,0,0,0,0,-1
3256,3256,tim_cook,1594671880,"At a time when many are facing unprecedented challenges, we’re proud to announce $400M in affordable housing projec… https://t.co/ZDpDxnLAug",0.5267,twitter.com/tim_cook/status/1282697461430026242,,0,0,0,0,0,-1
3257,3257,tim_cook,1594326701,"A great education makes anything possible. We are proud to support the next generation of developers, dreamers and… https://t.co/u7XqaPpQqY",0.872,twitter.com/tim_cook/status/1281249676302315520,,0,0,0,0,0,-1
3258,3258,tim_cook,1593881781,"As we mark this #FourthOfJuly, I am mindful that our work as a country is not finished until every American shares… https://t.co/Ty85BaiXVh",0.0,twitter.com/tim_cook/status/1279383542758207489,,0,0,0,0,0,-1
3259,3259,tim_cook,1593370826,"Pride is typically a time of gathering, community and advocacy. This year may be different, but keeping that spirit… https://t.co/GhHhtJNcPl",0.1779,twitter.com/tim_cook/status/1277240445290987520,,0,0,0,0,0,-1
3260,3260,tim_cook,1592933731,"Like Apple, this nation of immigrants has always found strength in our diversity, and hope in the enduring promise… https://t.co/3hYcZ0aIMj",0.8225,twitter.com/tim_cook/status/1275407136256712707,3260.0,0,0,0,0,0,-1
3261,3261,tim_cook,1592890469,"This year’s #WWDC20 student developers are creating apps that do incredible things like help prepare for pandemics,… https://t.co/eEXTIkOZEK",0.7506,twitter.com/tim_cook/status/1275225681794748416,,0,0,0,0,0,-1
3262,3262,tim_cook,1592848080,Good morning developers! See you soon! #WWDC20 https://t.co/7HgxrXucwM,0.5399,twitter.com/tim_cook/status/1275047887425220608,,0,0,0,0,0,-1
3263,3263,tim_cook,1592771445,Wishing dads everywhere a happy Father’s Day! Today we celebrate and honor you.,0.9151,twitter.com/tim_cook/status/1274726456577282049,,0,0,0,0,0,-1
3264,3264,tim_cook,1592591815,It took more than two years for those enslaved in Texas to learn they were free in 1865. The story of America is th… https://t.co/yUuKqs2iw5,0.1531,twitter.com/tim_cook/status/1273973034223689729,,0,0,0,0,0,-1
3265,3265,tim_cook,1592507740,"The 478 Dreamers at Apple are members of our collective family. With creativity and passion, they’ve made us a stro… https://t.co/zZs0XAXyfP",0.6808,twitter.com/tim_cook/status/1273620400652472322,3265.0,0,0,0,0,0,-1
3266,3266,tim_cook,1592340262,"Congratulations to Sofia, Palash and Devin — three of our amazing #WWDC20 Swift Student Challenge winners who view… https://t.co/kvjNj2qMuZ",0.9169,twitter.com/tim_cook/status/1272917943978885121,,0,0,0,0,0,-1
3267,3267,tim_cook,1592251298,Grateful for today’s decision by the Supreme Court. LGBTQ people deserve equal treatment in the workplace and throu… https://t.co/xsdjphGIu1,0.765,twitter.com/tim_cook/status/1272544803843014656,,0,0,0,0,0,-1
3268,3268,tim_cook,1591910151,"The unfinished work of racial justice and equality call us all to account. Things must change, and Apple's committe… https://t.co/dk1EoMzfhu",0.5267,twitter.com/tim_cook/status/1271113929754685441,3268.0,0,0,0,0,0,-1
3269,3269,tim_cook,1591314786,"Today, as Minneapolis gathers and the nation memorializes George Floyd, we mourn a life ended in its prime and ever… https://t.co/MaV3incHQ7",-0.4215,twitter.com/tim_cook/status/1268616786099859461,,0,0,0,0,0,-1
3270,3270,tim_cook,1590738888,"Minneapolis is grieving for a reason. To paraphrase Dr. King, the negative peace which is the absence of tension is… https://t.co/nFbwWyAx1g",-0.7003,twitter.com/tim_cook/status/1266201296391901186,,0,0,0,0,0,-1
3271,3271,tim_cook,1590623362,"Larry Kramer was an American original who got loud, acted up, and saved many LGBTQ lives. His unrelenting efforts w… https://t.co/PT0AppWV7R",0.6249,twitter.com/tim_cook/status/1265716743005036544,,0,0,0,0,0,-1
3272,3272,tim_cook,1590433772,We will never forget the memory and sacrifice of those who have given their lives to protect our freedoms. And it i… https://t.co/63xp53BebD,0.6669,twitter.com/tim_cook/status/1264921548017655814,,0,0,0,0,0,-1
3273,3273,tim_cook,1590272497,"Wishing safety, happiness and peace to those celebrating Eid al-Fitr around the world — especially those who’ve bee… https://t.co/Uz1QbAHvRq",0.9382,twitter.com/tim_cook/status/1264245110532763648,,0,0,0,0,0,-1
3274,3274,tim_cook,1590115790,Our thanks to these developers and creators who are building the life-changing apps that make the App Store such an… https://t.co/we97GsGB6q,0.4404,twitter.com/tim_cook/status/1263587833735856132,,0,0,0,0,0,-1
3275,3275,tim_cook,1590092976,This year’s #GAAD comes at a time when ensuring everyone has the tools they need to stay connected has never been m… https://t.co/1QJJPvXd0Z,0.2732,twitter.com/tim_cook/status/1263492144871862275,,0,0,0,0,0,-1
3276,3276,tim_cook,1590011945,Technology can help health officials rapidly tell someone they may have been exposed to COVID-19. Today the Exposur… https://t.co/tHcpLrxDYA,0.34,twitter.com/tim_cook/status/1263152274362167296,,0,0,0,0,0,-1
3277,3277,tim_cook,1589834997,One of my favorite parts of WWDC is seeing the big ideas and creative approaches student developers take to solve p… https://t.co/5u8GSpTFDZ,0.7717,twitter.com/tim_cook/status/1262410103136739328,,0,0,0,0,0,-1
3278,3278,tim_cook,1589307542,"To the nurses who work every day to save the lives of others—administering care, easing anxieties, comforting famil… https://t.co/YnTNRzUUNE",0.8591,twitter.com/tim_cook/status/1260197797401210882,,0,0,0,0,0,-1
3279,3279,tim_cook,1589138256,"The dreams mothers nurture become the ideas that change the world. Happy Mother’s Day and thank you for all you do,… https://t.co/hdFH6saCs0",0.8834,twitter.com/tim_cook/status/1259487759409967104,,0,0,0,0,0,-1
3280,3280,tim_cook,1588875517,"We’re proud to partner with COPAN Diagnostics to rapidly expand America’s COVID-19 testing capacity. By early July,… https://t.co/fqb6T6lGAf",0.6597,twitter.com/tim_cook/status/1258385751542128641,,0,0,0,0,0,-1
3281,3281,tim_cook,1588715000,Every year I am blown away by the talent of our student developers and I can’t wait to see what you dream up for th… https://t.co/vYA7xKwuxv,0.5859,twitter.com/tim_cook/status/1257712495554228224,,0,0,0,0,0,-1
3282,3282,tim_cook,1588703519,"Today we celebrate teachers everywhere, like Jodie from Coppell Middle School East in Texas, who are imagining new… https://t.co/XRlkjcpLAU",0.7351,twitter.com/tim_cook/status/1257664339101663236,,0,0,0,0,0,-1
3283,3283,tim_cook,1588543665,Those who meet times of historical challenge with their eyes and hearts open—forever restless and forever striving—… https://t.co/UiDMOXSyfT,-0.2023,twitter.com/tim_cook/status/1256993862171521024,,0,0,0,0,0,-1
3284,3284,tim_cook,1619218855,"As this holy month of Ramadan begins, sending wishes of health, safety and wellbeing to all those observing around… https://t.co/n1BLFpZEti",0.5267,twitter.com/tim_cook/status/1253383364196720641,,0,0,0,0,0,-1
3285,3285,tim_cook,1619123440,"More than ever before, we can see the crucial role each of us plays in our collective wellbeing—for humanity and fo… https://t.co/cs5Osvba1p",0.25,twitter.com/tim_cook/status/1252983163451670528,,0,0,0,0,0,-1
3286,3286,tim_cook,1618733727,Stunning photos of our precious world and a timely spotlight on the things and places we cherish most — an importan… https://t.co/0R8CtfTYcl,0.836,twitter.com/tim_cook/status/1251348589420449795,,0,0,0,0,0,-1
3287,3287,tim_cook,1618707421,Students and teachers everywhere are doing incredible things. We are glad to work alongside Ontario’s Ministry of E… https://t.co/hG638i8fTZ,0.4588,twitter.com/tim_cook/status/1251238254914961411,,0,0,0,0,0,-1
